Student ID,gwa,low_subject_count,borderline_subject_count,overall_attendance_avg,low_attendance_subject_count,min_attendance_rate,at_risk,risk_prob
1.64516E+11,82.2,0.0,0.0,88.2,1.0,78.0,0,0.0134
1.08475E+11,77.5,3.0,2.0,86.1,2.0,57.0,0,0.256
1.08234E+11,73.4,2.0,3.0,71.7,4.0,81.0,0,0.6433
1.09828E+11,84.5,0.0,1.0,87.5,3.0,66.0,0,0.0255
1.08479E+11,85.7,0.0,3.0,93.4,3.0,82.0,0,0.0312
2.51501E+11,84.1,2.0,1.0,78.4,3.0,59.0,0,0.1283
1.08249E+11,79.9,1.0,1.0,84.8,2.0,89.0,0,0.0375
1.64516E+11,67.6,2.0,1.0,70.7,0.0,83.0,0,0.6526
1.13081E+11,75.2,1.0,3.0,81.9,1.0,54.0,1,0.1395
1.14102E+11,86.7,0.0,0.0,77.2,2.0,63.0,0,0.026
1.08971E+11,72.3,3.0,0.0,77.4,4.0,85.0,0,0.5317
1.08472E+11,76.9,2.0,1.0,77.2,1.0,64.0,0,0.1696
4.86045E+11,75.8,2.0,3.0,79.1,0.0,75.0,1,0.1924
1.0847E+11,90.3,0.0,3.0,89.8,4.0,62.0,0,0.0442
1.08243E+11,84.4,0.0,0.0,91.3,1.0,77.0,0,0.0135
1.08478E+11,87.6,0.0,1.0,82.6,2.0,82.0,0,0.0186
1.08234E+11,81.0,1.0,2.0,87.4,1.0,52.0,0,0.0479
1.0825E+11,81.2,1.0,1.0,88.8,0.0,82.0,0,0.026
1.08247E+11,83.4,0.0,3.0,84.7,2.0,68.0,0,0.0295
1.0848E+11,83.2,1.0,3.0,88.1,3.0,82.0,0,0.0609
1.08245E+11,84.0,0.0,3.0,91.5,2.0,55.0,0,0.0334
1.08251E+11,72.4,3.0,3.0,74.3,3.0,77.0,0,0.6489
1.23177E+11,78.9,2.0,3.0,73.8,2.0,70.0,0,0.2152
1.64516E+11,68.2,3.0,3.0,76.2,3.0,86.0,1,0.8264
1.08243E+11,84.2,0.0,1.0,84.7,3.0,78.0,0,0.0226
1.21851E+11,72.2,2.0,1.0,75.2,0.0,89.0,1,0.3122
1.08473E+11,82.2,1.0,3.0,66.8,0.0,68.0,0,0.113
1.09095E+11,73.6,2.0,3.0,76.7,1.0,57.0,0,0.3311
1.08472E+11,79.4,0.0,2.0,92.7,0.0,53.0,0,0.0229
1.09391E+11,73.2,3.0,3.0,76.2,4.0,85.0,1,0.6325
1.36479E+11,77.2,1.0,0.0,83.2,3.0,78.0,0,0.0659
1.08473E+11,79.5,1.0,3.0,88.1,4.0,62.0,0,0.0936
1.23242E+11,91.0,1.0,2.0,89.0,0.0,54.0,0,0.0395
1.08475E+11,83.6,0.0,1.0,82.7,2.0,76.0,0,0.0194
4.24634E+11,70.7,3.0,3.0,78.1,3.0,71.0,0,0.7445
2.51501E+11,78.5,0.0,2.0,80.9,2.0,50.0,0,0.0433
NONE,80.4,0.0,1.0,85.6,0.0,57.0,0,0.0164
2.51501E+11,69.3,2.0,0.0,82.4,1.0,54.0,0,0.456
1.08473E+11,77.2,1.0,2.0,85.3,0.0,76.0,0,0.0561
1.11069E+11,78.6,0.0,3.0,82.5,4.0,55.0,0,0.0623
4.24549E+11,73.0,3.0,2.0,78.0,2.0,60.0,1,0.597
1.08246E+11,80.5,1.0,3.0,83.6,1.0,58.0,0,0.0534
1.08247E+11,70.9,3.0,2.0,75.0,2.0,88.0,0,0.5591
"108472120073, face to face ",70.8,2.0,0.0,77.3,2.0,51.0,1,0.4704
2.51501E+11,81.6,1.0,0.0,88.8,1.0,89.0,1,0.0261
1.08251E+11,84.5,0.0,3.0,84.1,2.0,67.0,0,0.0297
4.02473E+11,82.5,0.0,3.0,85.6,2.0,59.0,0,0.0321
Face to face class,80.5,1.0,2.0,78.4,0.0,76.0,0,0.0411
12556130048,76.0,3.0,1.0,72.1,3.0,73.0,0,0.4881
2.51501E+11,68.0,2.0,3.0,77.0,0.0,80.0,1,0.5964
4.24634E+11,73.3,1.0,0.0,79.5,4.0,72.0,0,0.1958
4.24625E+11,82.0,1.0,3.0,77.4,1.0,56.0,0,0.0742
1.08473E+11,85.8,0.0,3.0,81.5,4.0,56.0,0,0.0484
1.08249E+11,95.0,0.0,3.0,91.5,0.0,70.0,0,0.0203
1.08473E+11,80.3,3.0,2.0,86.3,4.0,67.0,0,0.2315
1.64516E+11,73.8,3.0,2.0,69.9,4.0,71.0,1,0.7985
1.36515E+11,80.9,0.0,3.0,87.7,3.0,62.0,0,0.0371
1.08247E+11,70.4,2.0,3.0,73.2,2.0,59.0,1,0.5526
1.08231E+11,86.8,0.0,2.0,89.2,1.0,75.0,0,0.0195
1.08476E+11,84.5,0.0,3.0,93.7,0.0,79.0,1,0.0186
1.64516E+11,77.0,2.0,0.0,83.5,4.0,57.0,0,0.1795
1.08473E+11,68.1,3.0,1.0,71.4,4.0,65.0,1,0.8707
1.08473E+11,73.8,2.0,2.0,75.6,2.0,73.0,0,0.3346
1.08422E+11,84.7,3.0,1.0,76.3,4.0,55.0,0,0.3301
1.08249E+11,83.4,3.0,2.0,84.0,2.0,88.0,0,0.1558
1.08479E+11,75.2,1.0,0.0,83.1,3.0,66.0,0,0.1079
No,80.6,0.0,1.0,84.6,2.0,86.0,0,0.0186
1.08251E+11,78.6,3.0,2.0,73.2,3.0,59.0,0,0.3289
1.0848E+11,80.5,0.0,3.0,81.4,4.0,88.0,0,0.0387
1.05364E+11,67.4,3.0,2.0,69.1,3.0,77.0,1,0.8904
1.64516E+11,85.8,1.0,0.0,77.9,3.0,78.0,0,0.05
1.08473E+11,67.8,2.0,2.0,68.8,0.0,88.0,1,0.7557
1.08314E+11,79.3,3.0,2.0,72.5,3.0,54.0,0,0.4152
1.08239E+11,73.1,2.0,2.0,76.4,0.0,52.0,0,0.3926
2.51501E+11,79.7,2.0,1.0,78.0,0.0,69.0,0,0.0784
1.64516E+11,83.2,1.0,1.0,90.4,0.0,80.0,0,0.026
2.51501E+11,82.2,3.0,0.0,80.9,1.0,75.0,0,0.11
2.51501E+11,60.0,3.0,3.0,75.5,1.0,50.0,1,0.9635
2.51501E+11,67.0,2.0,3.0,73.4,0.0,79.0,0,0.658
not N/A,76.7,1.0,2.0,77.5,0.0,70.0,0,0.0884
I forgot my lrn po,81.4,0.0,1.0,84.3,3.0,71.0,0,0.0242
1.64516E+11,70.6,3.0,3.0,85.9,1.0,66.0,0,0.6439
1.08479E+11,88.7,1.0,0.0,82.5,4.0,54.0,0,0.0563
1.0848E+11,76.4,2.0,1.0,78.8,4.0,77.0,0,0.2335
1.0847E+11,72.8,2.0,2.0,84.1,3.0,70.0,0,0.4082
1.36521E+11,85.0,1.0,2.0,81.7,2.0,68.0,0,0.0498
1.0974E+11,74.5,1.0,3.0,80.2,1.0,60.0,0,0.1665
1.08243E+11,89.3,0.0,2.0,81.8,1.0,68.0,0,0.0211
1.08245E+11,67.0,3.0,1.0,78.8,1.0,72.0,1,0.7418
112335120024(FULL N/A ONLINE),85.9,1.0,1.0,85.3,4.0,86.0,0,0.0519
2.51501E+11,75.2,2.0,0.0,75.7,4.0,73.0,0,0.3115
1.36798E+11,85.8,1.0,2.0,84.5,1.0,85.0,0,0.0366
1.64516E+11,77.9,2.0,2.0,74.2,2.0,55.0,1,0.2428
1084-7214-0295,79.5,0.0,2.0,83.2,1.0,79.0,0,0.0207
1.64528E+11,64.5,2.0,2.0,77.6,3.0,63.0,0,0.8223
2.51501E+11,64.1,3.0,3.0,86.2,2.0,50.0,1,0.8932
.,80.5,1.0,3.0,84.4,1.0,63.0,0,0.0509
1.08237E+11,77.4,0.0,1.0,86.5,2.0,50.0,0,0.0423
1.64516E+11,74.7,0.0,1.0,81.6,1.0,71.0,0,0.0515
1.0843E+11,80.8,0.0,0.0,81.3,4.0,55.0,0,0.0299
1.08238E+11,81.1,0.0,2.0,82.3,4.0,78.0,0,0.032
1.08245E+11,77.9,1.0,1.0,86.2,3.0,73.0,0,0.0708
1.08245E+11,66.7,3.0,0.0,77.1,2.0,52.0,1,0.7999
1.1057E+11,80.9,2.0,3.0,76.6,2.0,86.0,0,0.1387
1.64516E+11,91.9,0.0,2.0,82.3,3.0,80.0,0,0.0263
1.09828E+11,89.5,0.0,0.0,79.4,4.0,56.0,0,0.0338
1.64516E+11,62.3,3.0,0.0,82.2,2.0,53.0,1,0.8751
1.0823E+11,80.6,1.0,3.0,81.3,0.0,58.0,0,0.0472
Idk ,79.0,2.0,2.0,85.3,2.0,60.0,0,0.1213
1.08471E+11,67.7,3.0,2.0,67.3,1.0,68.0,1,0.8689
0826368262,70.3,2.0,2.0,79.5,3.0,85.0,0,0.5153
2.51501E+11,92.9,0.0,0.0,80.7,3.0,69.0,0,0.0228
4.24546E+11,83.6,0.0,3.0,85.4,0.0,58.0,0,0.0229
1.08471E+11,69.1,3.0,0.0,76.5,3.0,87.0,0,0.6521
1.08477E+11,73.8,3.0,0.0,78.4,0.0,63.0,1,0.3314
1.08473E+11,84.8,0.0,1.0,87.4,0.0,59.0,0,0.0161
1.08473E+11,81.8,2.0,2.0,71.5,0.0,85.0,0,0.1198
1.08243E+11,72.5,3.0,1.0,74.1,0.0,52.0,1,0.5419
1.08475E+11,84.2,1.0,3.0,75.4,4.0,65.0,0,0.1268
1.08486E+11,67.4,2.0,2.0,85.9,1.0,64.0,0,0.5779
1.36858E+11,73.2,2.0,3.0,81.2,2.0,64.0,1,0.4114
1.08249E+11,86.9,1.0,1.0,76.9,0.0,66.0,0,0.0424
1.08732E+11,93.6,0.0,3.0,86.0,4.0,63.0,0,0.0437
1.08478E+11,76.1,1.0,3.0,79.8,0.0,82.0,0,0.0913
2.51501E+11,77.2,3.0,0.0,82.6,4.0,62.0,0,0.2337
No,74.4,3.0,2.0,66.8,1.0,62.0,0,0.6349
1.08473E+11,81.7,2.0,0.0,76.9,0.0,89.0,0,0.0611
11098130015,84.7,1.0,1.0,81.1,4.0,75.0,0,0.0579
1.08247E+11,78.8,2.0,3.0,72.5,3.0,63.0,0,0.3572
1.09229E+11,72.0,3.0,1.0,79.8,4.0,78.0,0,0.5503
1.08473E+11,84.7,0.0,1.0,83.9,4.0,81.0,0,0.0265
2.28502E+11,84.9,1.0,2.0,80.6,2.0,79.0,0,0.0484
1.64516E+11,76.6,0.0,1.0,82.5,0.0,76.0,0,0.0274
1.64516E+11,72.9,2.0,3.0,77.4,4.0,65.0,1,0.4882
1.0823E+11,71.2,2.0,3.0,83.8,4.0,53.0,0,0.5755
1.08247E+11,66.2,1.0,1.0,84.7,1.0,75.0,1,0.4205
1.08247E+11,67.0,3.0,1.0,70.9,4.0,72.0,1,0.8913
1.08471E+11,87.4,0.0,0.0,77.8,1.0,51.0,0,0.0235
1.08469E+11,77.3,3.0,1.0,72.1,1.0,54.0,1,0.3769
1.08478E+11,85.3,1.0,2.0,83.3,0.0,86.0,0,0.0308
4.24625E+11,64.9,2.0,3.0,75.8,2.0,53.0,1,0.8419
1.36481E+11,63.9,3.0,3.0,85.6,2.0,81.0,1,0.866
108247120849 (N/A),72.6,2.0,1.0,84.9,2.0,79.0,0,0.2687
1.08239E+11,89.6,0.0,1.0,84.8,0.0,86.0,0,0.0131
1.08761E+11,90.5,0.0,3.0,89.3,2.0,68.0,0,0.0295
1.08481E+11,74.9,2.0,1.0,77.6,0.0,60.0,1,0.208
1.08482E+11,80.6,1.0,3.0,94.7,2.0,87.0,0,0.0514
1.08503E+11,85.5,0.0,0.0,87.1,3.0,57.0,0,0.0234
1.08252E+11,80.7,2.0,1.0,70.8,0.0,76.0,0,0.1112
1.08471E+11,74.4,3.0,1.0,79.7,2.0,54.0,1,0.501
1.1274E+11,80.5,0.0,3.0,85.7,3.0,50.0,0,0.0417
1.23245E+11,82.9,2.0,1.0,80.7,4.0,84.0,0,0.108
1.08235E+11,77.7,2.0,3.0,80.4,2.0,54.0,0,0.2048
1.64516E+11,71.3,2.0,0.0,79.2,1.0,68.0,1,0.359
1.08245E+11,77.8,0.0,0.0,87.2,4.0,65.0,0,0.0404
1.2202E+11,79.4,1.0,3.0,90.3,2.0,86.0,0,0.0579
2.51501E+11,80.4,1.0,1.0,78.8,3.0,83.0,0,0.0544
4.2455E+11,81.8,2.0,2.0,89.5,0.0,67.0,0,0.0679
4.02481E+11,74.7,3.0,2.0,72.1,3.0,58.0,0,0.6729
1.08247E+11,77.0,2.0,1.0,81.3,0.0,85.0,0,0.0958
1.0848E+11,81.5,1.0,2.0,73.4,0.0,66.0,0,0.0635
1.07304E+11,78.1,0.0,2.0,88.5,2.0,81.0,0,0.0326
1.08247E+11,90.4,0.0,3.0,91.9,4.0,51.0,0,0.049
1.64516E+11,87.2,1.0,3.0,86.5,0.0,85.0,0,0.0364
1.08247E+11,95.0,0.0,3.0,83.7,1.0,62.0,0,0.0262
4.025E+11,79.3,1.0,3.0,85.6,3.0,76.0,0,0.0726
1.09194E+11,74.1,3.0,0.0,82.1,4.0,87.0,1,0.4192
1.64516E+11,89.1,3.0,3.0,72.0,2.0,66.0,0,0.4582
2.00531E+11,91.8,0.0,0.0,84.0,2.0,71.0,0,0.0171
1.0848E+11,75.8,2.0,3.0,74.0,0.0,51.0,1,0.294
4.02474E+11,71.5,3.0,2.0,68.3,2.0,64.0,1,0.7758
1.08243E+11,89.4,1.0,2.0,76.5,2.0,88.0,0,0.0633
1.0847E+11,83.3,1.0,3.0,80.5,2.0,85.0,0,0.0569
1.64516E+11,69.4,3.0,2.0,74.4,0.0,85.0,0,0.5731
1.08239E+11,79.4,1.0,3.0,77.7,4.0,70.0,1,0.1172
1.08247E+11,79.5,2.0,2.0,74.2,3.0,54.0,0,0.217
1.36688E+11,73.8,3.0,0.0,82.7,4.0,70.0,1,0.5112
1.08247E+11,70.1,3.0,2.0,80.3,4.0,72.0,1,0.6985
1.08241E+11,78.6,0.0,1.0,85.0,1.0,52.0,0,0.0274
1.59535E+11,82.7,0.0,3.0,96.2,1.0,50.0,0,0.0295
1.08243E+11,60.0,3.0,3.0,76.8,2.0,84.0,1,0.9552
.,88.2,1.0,3.0,84.1,0.0,74.0,0,0.0386
2.51501E+11,68.9,2.0,2.0,80.2,3.0,68.0,1,0.597
1.08243E+11,85.3,1.0,0.0,81.3,2.0,66.0,0,0.0373
1.08234E+12,73.3,3.0,0.0,82.1,3.0,84.0,1,0.4541
1.3654E+11,76.1,3.0,2.0,73.5,2.0,54.0,1,0.4201
No,77.3,1.0,0.0,82.0,0.0,70.0,0,0.0418
1.36548E+11,75.4,0.0,1.0,77.6,0.0,75.0,0,0.0478
1.08237E+11,66.0,3.0,0.0,75.2,2.0,80.0,1,0.8005
1.09817E+11,86.2,1.0,2.0,76.1,2.0,85.0,0,0.0651
1.08234E+11,82.7,0.0,3.0,81.8,2.0,73.0,0,0.0285
REGULAR STUDENT,71.4,2.0,2.0,78.0,0.0,67.0,0,0.3089
1.08247E+11,65.1,2.0,3.0,75.6,0.0,89.0,1,0.734
1.08475E+11,67.1,2.0,3.0,78.4,4.0,63.0,1,0.783
1.08471E+11,78.8,1.0,3.0,74.6,3.0,70.0,1,0.1358
1.14739E+11,73.1,1.0,1.0,88.1,2.0,74.0,0,0.1473
2.51501E+11,70.4,1.0,1.0,77.0,1.0,79.0,0,0.2575
1.64516E+11,91.3,0.0,1.0,84.1,1.0,57.0,0,0.0196
1.08245E+11,93.3,1.0,2.0,79.9,2.0,63.0,0,0.059
1.08239E+11,65.2,3.0,0.0,75.4,1.0,89.0,1,0.7963
1.08243E+11,83.7,1.0,1.0,83.5,2.0,89.0,0,0.0368
1.36507E+11,82.0,0.0,0.0,75.3,3.0,87.0,0,0.03
1.08244E+11,68.3,3.0,3.0,77.1,2.0,84.0,1,0.785
1.08251E+11,86.5,1.0,1.0,82.3,0.0,84.0,0,0.026
1084 7813 0237,71.0,3.0,1.0,73.9,2.0,70.0,1,0.5899
1.0847E+11,85.5,0.0,0.0,90.0,3.0,83.0,0,0.0187
2.51501E+11,91.5,1.0,2.0,82.4,0.0,87.0,0,0.0308
1.08247E+11,65.3,3.0,0.0,73.8,1.0,72.0,1,0.8231
1.08251E+11,68.4,3.0,1.0,81.4,0.0,53.0,1,0.5884
1.08224E+11,78.0,3.0,3.0,80.5,3.0,76.0,0,0.3391
1.64516E+11,79.0,1.0,2.0,73.1,4.0,87.0,0,0.1325
1.0825E+11,72.9,2.0,0.0,86.3,3.0,88.0,0,0.2556
1.08234E+11,85.9,0.0,3.0,88.2,2.0,56.0,0,0.0331
1.08251E+11,71.7,2.0,0.0,89.1,1.0,61.0,1,0.2977
13688312164,76.6,2.0,2.0,85.7,4.0,87.0,0,0.2115
1.64516E+11,88.6,0.0,0.0,100.0,0.0,57.0,0,0.0138
1.08471E+11,74.4,2.0,3.0,73.7,0.0,81.0,0,0.3235
1.08481E+11,86.9,2.0,2.0,83.3,0.0,68.0,0,0.0672
4.24625E+11,85.4,1.0,2.0,81.6,2.0,76.0,0,0.0465
1.0825E+11,78.2,3.0,3.0,80.3,2.0,54.0,0,0.2492
1.08738E+11,81.9,1.0,0.0,84.9,1.0,69.0,0,0.029
2.51501E+11,66.4,3.0,0.0,81.4,1.0,71.0,0,0.5678
1.08246E+11,77.2,3.0,2.0,72.8,0.0,65.0,0,0.3458
1.08997E+11,81.8,2.0,3.0,76.0,4.0,58.0,0,0.2309
1.08235E+11,69.6,2.0,2.0,73.2,3.0,75.0,0,0.6351
1.08247E+11,73.1,3.0,3.0,77.0,2.0,79.0,1,0.5984
1.08249E+11,89.2,0.0,1.0,89.0,3.0,78.0,0,0.0226
1.08478E+11,66.0,3.0,1.0,72.1,0.0,86.0,0,0.8066
1.64516E+11,70.5,3.0,1.0,71.4,4.0,72.0,0,0.7914
1.36719E+11,82.4,0.0,1.0,78.6,2.0,72.0,0,0.0256
1.09846E+11,78.7,2.0,2.0,87.3,1.0,82.0,0,0.0914
1.08471E+11,76.0,3.0,2.0,78.3,1.0,75.0,0,0.3639
1.09864E+11,74.4,1.0,2.0,75.2,2.0,77.0,1,0.1987
1.08245E+11,81.5,1.0,3.0,81.1,0.0,51.0,0,0.0512
1.64516E+11,75.1,0.0,3.0,86.7,2.0,88.0,0,0.07
1.08473E+11,90.2,1.0,1.0,88.8,0.0,55.0,0,0.0331
4.025E+11,79.9,0.0,2.0,82.3,1.0,85.0,0,0.0189
1.64516E+15,61.5,3.0,0.0,70.1,2.0,80.0,1,0.9371
1.08237E+11,83.2,1.0,1.0,83.9,2.0,76.0,0,0.0382
1.08246E+11,91.5,0.0,0.0,87.0,3.0,85.0,0,0.0187
1.08241E+11,75.9,3.0,3.0,79.8,1.0,57.0,1,0.3973
4.24675E+11,72.9,3.0,3.0,74.4,3.0,67.0,0,0.735
2.51501E+11,66.4,3.0,1.0,84.5,1.0,77.0,1,0.7101
1.08247E+11,85.8,0.0,0.0,86.6,2.0,50.0,0,0.021
1.64516E+11,72.0,1.0,0.0,81.5,1.0,71.0,0,0.1402
1.08478E+11,87.2,0.0,3.0,85.9,0.0,56.0,0,0.0233
1.64516E+11,65.1,3.0,0.0,77.9,1.0,75.0,1,0.778
1.08478E+11,85.4,1.0,1.0,86.6,4.0,76.0,0,0.0539
1.08234E+11,82.1,0.0,2.0,86.5,2.0,73.0,0,0.0237
2.51501E+11,87.2,0.0,0.0,86.6,0.0,62.0,0,0.0131
1.0825E+11,75.0,2.0,3.0,87.3,0.0,67.0,0,0.1986
1.08473E+11,67.0,3.0,3.0,73.8,4.0,61.0,1,0.9134
1.08475E+11,71.8,3.0,3.0,78.0,3.0,52.0,1,0.7486
1.06689E+11,93.8,0.0,0.0,91.2,0.0,65.0,0,0.0127
1.08472E+11,60.0,3.0,1.0,78.3,1.0,74.0,1,0.9228
1.64516E+11,85.2,1.0,3.0,76.4,4.0,69.0,0,0.1149
1.08247E+11,76.6,1.0,1.0,89.9,0.0,82.0,0,0.0516
1.08249E+11,74.1,3.0,2.0,74.1,2.0,74.0,0,0.5091
1.08478E+11,92.5,0.0,2.0,84.5,0.0,86.0,0,0.0155
1.64516E+11,82.5,0.0,1.0,85.6,4.0,89.0,0,0.0265
2.51501E+11,74.8,2.0,1.0,78.8,1.0,59.0,1,0.2292
1.64516E+11,80.6,3.0,0.0,71.8,4.0,68.0,1,0.2956
1.64516E+11,84.5,0.0,0.0,85.2,4.0,68.0,0,0.0251
1.08479E+11,63.3,3.0,2.0,77.6,1.0,81.0,1,0.8759
1.08472E+11,82.0,0.0,3.0,93.9,4.0,65.0,0,0.0429
1.08238E+11,71.6,3.0,0.0,61.4,4.0,52.0,1,0.8638
1.64516E+11,92.0,0.0,2.0,79.2,0.0,69.0,0,0.0211
1.08247E+11,76.5,2.0,0.0,84.7,4.0,89.0,0,0.1618
no,74.1,2.0,0.0,73.9,3.0,54.0,1,0.3926
1.08251E+11,90.1,0.0,1.0,82.8,1.0,88.0,0,0.0156
1.08239E+11,76.2,2.0,1.0,69.7,2.0,74.0,1,0.3465
1.0913E+11,78.1,2.0,2.0,83.2,2.0,80.0,0,0.1202
13677613047,83.4,0.0,0.0,78.2,1.0,53.0,0,0.0224
1.07897E+11,74.0,3.0,1.0,81.3,0.0,87.0,0,0.2664
1.08473E+11,82.8,0.0,2.0,83.4,4.0,65.0,0,0.0363
1.08251E+11,84.8,1.0,0.0,82.9,3.0,57.0,0,0.0461
1.08239E+11,86.6,1.0,3.0,81.6,3.0,65.0,0,0.072
1.08217E+11,76.8,2.0,2.0,75.6,4.0,60.0,0,0.3585
1.08248E+11,71.9,3.0,0.0,67.4,3.0,64.0,1,0.7412
1.08247E+11,73.5,3.0,2.0,84.2,1.0,67.0,0,0.394
1.08247E+11,60.0,3.0,2.0,79.1,4.0,52.0,0,0.9664
1.08247E+11,68.8,2.0,0.0,79.5,2.0,67.0,0,0.4746
1.08473E+11,92.3,0.0,2.0,76.8,3.0,68.0,0,0.0425
1.14451E+11,77.6,3.0,3.0,71.5,4.0,79.0,1,0.5702
Im not N/A,80.1,1.0,1.0,88.1,0.0,59.0,0,0.0318
1.64516E+11,69.4,3.0,1.0,72.2,0.0,72.0,1,0.5874
1.3655E+11,65.0,3.0,3.0,75.7,4.0,86.0,1,0.9205
1.0825E+11,83.7,0.0,2.0,78.6,0.0,67.0,0,0.0224
1.08476E+11,75.0,2.0,3.0,79.3,3.0,63.0,0,0.2848
.,76.5,2.0,3.0,77.6,1.0,84.0,0,0.207
1.36432E+11,74.5,2.0,1.0,82.4,3.0,52.0,0,0.2048
1.07938E+11,72.5,3.0,3.0,83.3,4.0,55.0,1,0.5448
1.0847E+11,80.8,3.0,3.0,81.7,1.0,60.0,0,0.1864
1.22806E+11,83.0,0.0,1.0,85.8,2.0,60.0,0,0.0226
1.64516E+11,79.5,2.0,3.0,70.7,0.0,60.0,0,0.189
1.08247E+11,80.9,2.0,3.0,77.4,4.0,54.0,0,0.2203
1.08479E+11,78.5,3.0,1.0,74.5,1.0,87.0,0,0.2333
1.36458E+11,71.1,2.0,3.0,72.8,2.0,66.0,1,0.5782
1.08246E+11,65.8,3.0,3.0,84.2,3.0,85.0,1,0.8385
1.09053E+13,79.6,3.0,1.0,79.2,3.0,79.0,0,0.1995
2.51501E+11,66.3,2.0,3.0,81.3,2.0,76.0,1,0.7172
1.12538E+11,70.3,3.0,0.0,70.0,2.0,64.0,1,0.7352
Nawawala po id ko,86.0,0.0,2.0,89.6,0.0,68.0,0,0.0175
1.08245E+11,79.3,2.0,2.0,80.6,0.0,69.0,1,0.0838
1.36883E+11,79.3,1.0,0.0,86.8,4.0,78.0,0,0.0515
4.24678E+11,72.3,3.0,3.0,75.4,3.0,52.0,1,0.7383
2.28502E+11,79.3,0.0,0.0,86.1,2.0,50.0,0,0.0243
1.08247E+11,82.2,2.0,2.0,76.1,3.0,63.0,0,0.1659
1.08247E+11,80.9,1.0,1.0,81.3,2.0,83.0,0,0.0386
4.24604E+11,73.9,2.0,0.0,69.2,0.0,67.0,0,0.3028
1.0479E+11,90.5,0.0,0.0,85.6,1.0,59.0,0,0.0161
1.08477E+11,73.2,1.0,3.0,79.6,0.0,80.0,1,0.1579
1.36899E+11,83.4,2.0,0.0,74.2,1.0,74.0,0,0.0913
1.08561E+11,80.0,0.0,0.0,81.4,4.0,53.0,0,0.0303
1.08243E+11,68.5,3.0,2.0,78.6,1.0,85.0,1,0.6977
Face to face ,74.5,2.0,0.0,82.5,2.0,62.0,1,0.197
1.08237E+11,64.4,2.0,1.0,79.6,4.0,89.0,1,0.7762
1.08237E+11,76.1,2.0,1.0,77.2,0.0,61.0,0,0.1722
1.64516E+11,83.2,0.0,1.0,74.8,3.0,57.0,0,0.0458
1.64516E+11,86.2,0.0,1.0,84.6,4.0,52.0,0,0.0347
4.24604E+11,60.0,2.0,2.0,87.1,2.0,54.0,1,0.888
1.64516E+11,74.5,3.0,0.0,73.8,4.0,86.0,1,0.5708
4.24586E+11,69.6,3.0,3.0,78.2,2.0,70.0,1,0.7394
1.0843E+11,80.4,2.0,1.0,85.7,0.0,71.0,0,0.0555
1.07292E+11,79.9,1.0,3.0,84.9,1.0,80.0,0,0.0442
1.08476E+11,87.7,1.0,3.0,79.1,3.0,79.0,0,0.0747
1.64516E+11,60.0,3.0,1.0,73.9,0.0,70.0,1,0.9345
1.08239E+11,71.6,3.0,3.0,84.1,4.0,60.0,1,0.7583
1.64516E+11,74.3,2.0,0.0,75.3,2.0,81.0,0,0.2572
1.08239E+11,86.2,1.0,3.0,72.8,2.0,64.0,1,0.1098
1.64516E+11,69.9,3.0,1.0,79.8,1.0,80.0,1,0.5549
1.0825E+11,73.1,2.0,1.0,76.2,0.0,85.0,0,0.2576
1.08247E+11,93.8,0.0,2.0,89.3,1.0,71.0,0,0.0202
1.08248E+11,80.4,2.0,0.0,81.6,3.0,86.0,1,0.0737
1.3395E+11,70.8,3.0,0.0,69.5,4.0,73.0,1,0.7724
1.08245E+11,72.6,2.0,1.0,72.3,1.0,54.0,0,0.5098
face to face,75.3,2.0,1.0,82.6,4.0,61.0,0,0.2635
1.08234E+11,66.8,3.0,1.0,76.6,2.0,66.0,1,0.8078
1.08239E+11,77.0,3.0,0.0,75.4,4.0,75.0,0,0.3763
1.0823E+11,71.8,2.0,1.0,83.6,2.0,87.0,0,0.259
1.08131E+11,92.0,0.0,2.0,83.6,4.0,52.0,0,0.0411
1.08234E+11,65.4,2.0,2.0,68.2,2.0,55.0,1,0.8721
1.04914E+11,76.1,2.0,1.0,79.4,2.0,62.0,0,0.2012
2.26502E+11,74.2,0.0,1.0,83.1,0.0,60.0,0,0.0518
1.08247E+11,80.5,2.0,0.0,78.4,2.0,57.0,0,0.0953
1.64516E+11,80.3,0.0,1.0,79.6,3.0,76.0,0,0.0273
1.08417E+11,89.3,0.0,1.0,86.5,4.0,65.0,0,0.0306
1.08247E+11,65.2,3.0,2.0,71.1,2.0,56.0,1,0.92
1.08245E+11,74.7,1.0,1.0,77.9,4.0,89.0,0,0.1829
No,76.3,3.0,1.0,73.2,3.0,71.0,0,0.4243
2.51501E+11,77.4,2.0,1.0,83.6,1.0,72.0,0,0.1073
1.64516E+11,89.4,0.0,3.0,82.5,0.0,51.0,0,0.0245
4.24653E+11,76.1,3.0,1.0,69.1,3.0,74.0,1,0.4566
1.35219E+11,84.0,1.0,0.0,78.2,4.0,65.0,0,0.0656
1.08245E+11,70.3,3.0,1.0,75.1,3.0,64.0,0,0.7328
1.09837E+11,80.1,2.0,0.0,82.2,4.0,86.0,1,0.0847
10847913951,89.6,0.0,0.0,92.0,0.0,63.0,0,0.013
1.07894E+11,77.2,1.0,1.0,85.7,3.0,82.0,1,0.0761
1.26219E+11,75.9,0.0,3.0,88.2,2.0,76.0,0,0.0622
